r,t,y,NewCapacity
REGION,ETHF00P00X,2033, 99999
REGION,ETHF00P00X,2034, 99999
REGION,ETHF00P00X,2035, 99999
REGION,ETHF00P00X,2036, 99999
REGION,ETHF00P00X,2037, 99999
REGION,ETHF00P00X,2038, 99999
REGION,ETHF00P00X,2039, 99999
REGION,ETHF00P00X,2040, 99999
REGION,ETHF00P00X,2041, 99999
REGION,ETHF00P00X,2042, 99999
REGION,ETHF00P00X,2043, 99999
REGION,ETHF00P00X,2044, 99999
REGION,ETHF00P00X,2045, 99999
REGION,ETHF00P00X,2046, 99999
REGION,ETHF00P00X,2047, 99999
REGION,ETHF00P00X,2048, 99999
REGION,ETHF00P00X,2049, 99999
REGION,ETHF00P00X,2050, 99999
REGION,ETHF00P00X,2051, 99999
REGION,ETHF00P00X,2052, 99999
REGION,ETHF00P00X,2053, 99999
REGION,ETHF00P00X,2054, 99999
REGION,ETHF00P00X,2055, 99999
REGION,ETHF00P00X,2056, 99999
REGION,ETHF00P00X,2057, 99999
REGION,ETHF00P00X,2058, 99999
REGION,ETHF00P00X,2059, 99999
REGION,ETHF00P00X,2060, 99999
REGION,ETHF00P00X,2061, 99999
REGION,ETHF00P00X,2062, 99999
REGION,ETHF00P00X,2063, 99999
REGION,ETHF00P00X,2064, 99999
REGION,ETHF00P00X,2065, 99999
REGION,ETHF00P00X,2066, 99999
REGION,ETHF00P00X,2067, 99999
REGION,ETHF00P00X,2068, 99999
REGION,ETHF00P00X,2069, 99999
REGION,ETHF00P00X,2070, 99999
REGION,ETBM00I00X,2015, 99999
REGION,ETBM00I00X,2016, 99999
REGION,ETBM00I00X,2017, 99999
REGION,ETBM00I00X,2018, 99999
REGION,ETBM00I00X,2019, 99999
REGION,ETBM00I00X,2020, 99999
REGION,ETBM00I00X,2021, 99999
REGION,ETBM00I00X,2022, 99999
REGION,ETBM00I00X,2023, 99999
REGION,ETBM00I00X,2024, 99999
REGION,ETBM00I00X,2025, 99999
REGION,ETBM00I00X,2026, 99999
REGION,ETBM00I00X,2027, 99999
REGION,ETBM00I00X,2028, 99999
REGION,ETBM00I00X,2029, 99999
REGION,ETBM00I00X,2030, 99999
REGION,ETBM00I00X,2031, 99999
REGION,ETBM00I00X,2032, 99999
REGION,ETBM00I00X,2033, 99999
REGION,ETBM00I00X,2034, 99999
REGION,ETBM00I00X,2035, 99999
REGION,ETBM00I00X,2036, 99999
REGION,ETBM00I00X,2037, 99999
REGION,ETBM00I00X,2038, 99999
REGION,ETBM00I00X,2039, 99999
REGION,ETBM00I00X,2040, 99999
REGION,ETBM00I00X,2041, 99999
REGION,ETBM00I00X,2042, 99999
REGION,ETBM00I00X,2043, 99999
REGION,ETBM00I00X,2044, 99999
REGION,ETBM00I00X,2045, 99999
REGION,ETBM00I00X,2046, 99999
REGION,ETBM00I00X,2047, 99999
REGION,ETBM00I00X,2048, 99999
REGION,ETBM00I00X,2049, 99999
REGION,ETBM00I00X,2050, 99999
REGION,ETBM00I00X,2051, 99999
REGION,ETBM00I00X,2052, 99999
REGION,ETBM00I00X,2053, 99999
REGION,ETBM00I00X,2054, 99999
REGION,ETBM00I00X,2055, 99999
REGION,ETBM00I00X,2056, 99999
REGION,ETBM00I00X,2057, 99999
REGION,ETBM00I00X,2058, 99999
REGION,ETBM00I00X,2059, 99999
REGION,ETBM00I00X,2060, 99999
REGION,ETBM00I00X,2061, 99999
REGION,ETBM00I00X,2062, 99999
REGION,ETBM00I00X,2063, 99999
REGION,ETBM00I00X,2064, 99999
REGION,ETBM00I00X,2065, 99999
REGION,ETBM00I00X,2066, 99999
REGION,ETBM00I00X,2067, 99999
REGION,ETBM00I00X,2068, 99999
REGION,ETBM00I00X,2069, 99999
REGION,ETBM00I00X,2070, 99999
REGION,ETBM00X00X,2015, 99999
REGION,ETBM00X00X,2016, 99999
REGION,ETBM00X00X,2017, 99999
REGION,ETBM00X00X,2018, 99999
REGION,ETBM00X00X,2019, 99999
REGION,ETBM00X00X,2020, 99999
REGION,ETBM00X00X,2021, 99999
REGION,ETBM00X00X,2022, 99999
REGION,ETBM00X00X,2023, 99999
REGION,ETBM00X00X,2024, 99999
REGION,ETBM00X00X,2025, 99999
REGION,ETBM00X00X,2026, 99999
REGION,ETBM00X00X,2027, 99999
REGION,ETBM00X00X,2028, 99999
REGION,ETBM00X00X,2029, 99999
REGION,ETBM00X00X,2030, 99999
REGION,ETBM00X00X,2031, 99999
REGION,ETBM00X00X,2032, 99999
REGION,ETBM00X00X,2033, 99999
REGION,ETBM00X00X,2034, 99999
REGION,ETBM00X00X,2035, 99999
REGION,ETBM00X00X,2036, 99999
REGION,ETBM00X00X,2037, 99999
REGION,ETBM00X00X,2038, 99999
REGION,ETBM00X00X,2039, 99999
REGION,ETBM00X00X,2040, 99999
REGION,ETBM00X00X,2041, 99999
REGION,ETBM00X00X,2042, 99999
REGION,ETBM00X00X,2043, 99999
REGION,ETBM00X00X,2044, 99999
REGION,ETBM00X00X,2045, 99999
REGION,ETBM00X00X,2046, 99999
REGION,ETBM00X00X,2047, 99999
REGION,ETBM00X00X,2048, 99999
REGION,ETBM00X00X,2049, 99999
REGION,ETBM00X00X,2050, 99999
REGION,ETBM00X00X,2051, 99999
REGION,ETBM00X00X,2052, 99999
REGION,ETBM00X00X,2053, 99999
REGION,ETBM00X00X,2054, 99999
REGION,ETBM00X00X,2055, 99999
REGION,ETBM00X00X,2056, 99999
REGION,ETBM00X00X,2057, 99999
REGION,ETBM00X00X,2058, 99999
REGION,ETBM00X00X,2059, 99999
REGION,ETBM00X00X,2060, 99999
REGION,ETBM00X00X,2061, 99999
REGION,ETBM00X00X,2062, 99999
REGION,ETBM00X00X,2063, 99999
REGION,ETBM00X00X,2064, 99999
REGION,ETBM00X00X,2065, 99999
REGION,ETBM00X00X,2066, 99999
REGION,ETBM00X00X,2067, 99999
REGION,ETBM00X00X,2068, 99999
REGION,ETBM00X00X,2069, 99999
REGION,ETBM00X00X,2070, 99999
REGION,ETCO00I00X,2015, 99999
REGION,ETCO00I00X,2016, 99999
REGION,ETCO00I00X,2017, 99999
REGION,ETCO00I00X,2018, 99999
REGION,ETCO00I00X,2019, 99999
REGION,ETCO00I00X,2020, 99999
REGION,ETCO00I00X,2021, 99999
REGION,ETCO00I00X,2022, 99999
REGION,ETCO00I00X,2023, 99999
REGION,ETCO00I00X,2024, 99999
REGION,ETCO00I00X,2025, 99999
REGION,ETCO00I00X,2026, 99999
REGION,ETCO00I00X,2027, 99999
REGION,ETCO00I00X,2028, 99999
REGION,ETCO00I00X,2029, 99999
REGION,ETCO00I00X,2030, 99999
REGION,ETCO00I00X,2031, 99999
REGION,ETCO00I00X,2032, 99999
REGION,ETCO00I00X,2033, 99999
REGION,ETCO00I00X,2034, 99999
REGION,ETCO00I00X,2035, 99999
REGION,ETCO00I00X,2036, 99999
REGION,ETCO00I00X,2037, 99999
REGION,ETCO00I00X,2038, 99999
REGION,ETCO00I00X,2039, 99999
REGION,ETCO00I00X,2040, 99999
REGION,ETCO00I00X,2041, 99999
REGION,ETCO00I00X,2042, 99999
REGION,ETCO00I00X,2043, 99999
REGION,ETCO00I00X,2044, 99999
REGION,ETCO00I00X,2045, 99999
REGION,ETCO00I00X,2046, 99999
REGION,ETCO00I00X,2047, 99999
REGION,ETCO00I00X,2048, 99999
REGION,ETCO00I00X,2049, 99999
REGION,ETCO00I00X,2050, 99999
REGION,ETCO00I00X,2051, 99999
REGION,ETCO00I00X,2052, 99999
REGION,ETCO00I00X,2053, 99999
REGION,ETCO00I00X,2054, 99999
REGION,ETCO00I00X,2055, 99999
REGION,ETCO00I00X,2056, 99999
REGION,ETCO00I00X,2057, 99999
REGION,ETCO00I00X,2058, 99999
REGION,ETCO00I00X,2059, 99999
REGION,ETCO00I00X,2060, 99999
REGION,ETCO00I00X,2061, 99999
REGION,ETCO00I00X,2062, 99999
REGION,ETCO00I00X,2063, 99999
REGION,ETCO00I00X,2064, 99999
REGION,ETCO00I00X,2065, 99999
REGION,ETCO00I00X,2066, 99999
REGION,ETCO00I00X,2067, 99999
REGION,ETCO00I00X,2068, 99999
REGION,ETCO00I00X,2069, 99999
REGION,ETCO00I00X,2070, 99999
REGION,ETLF00I00X,2015, 99999
REGION,ETLF00I00X,2016, 99999
REGION,ETLF00I00X,2017, 99999
REGION,ETLF00I00X,2018, 99999
REGION,ETLF00I00X,2019, 99999
REGION,ETLF00I00X,2020, 99999
REGION,ETLF00I00X,2021, 99999
REGION,ETLF00I00X,2022, 99999
REGION,ETLF00I00X,2023, 99999
REGION,ETLF00I00X,2024, 99999
REGION,ETLF00I00X,2025, 99999
REGION,ETLF00I00X,2026, 99999
REGION,ETLF00I00X,2027, 99999
REGION,ETLF00I00X,2028, 99999
REGION,ETLF00I00X,2029, 99999
REGION,ETLF00I00X,2030, 99999
REGION,ETLF00I00X,2031, 99999
REGION,ETLF00I00X,2032, 99999
REGION,ETLF00I00X,2033, 99999
REGION,ETLF00I00X,2034, 99999
REGION,ETLF00I00X,2035, 99999
REGION,ETLF00I00X,2036, 99999
REGION,ETLF00I00X,2037, 99999
REGION,ETLF00I00X,2038, 99999
REGION,ETLF00I00X,2039, 99999
REGION,ETLF00I00X,2040, 99999
REGION,ETLF00I00X,2041, 99999
REGION,ETLF00I00X,2042, 99999
REGION,ETLF00I00X,2043, 99999
REGION,ETLF00I00X,2044, 99999
REGION,ETLF00I00X,2045, 99999
REGION,ETLF00I00X,2046, 99999
REGION,ETLF00I00X,2047, 99999
REGION,ETLF00I00X,2048, 99999
REGION,ETLF00I00X,2049, 99999
REGION,ETLF00I00X,2050, 99999
REGION,ETLF00I00X,2051, 99999
REGION,ETLF00I00X,2052, 99999
REGION,ETLF00I00X,2053, 99999
REGION,ETLF00I00X,2054, 99999
REGION,ETLF00I00X,2055, 99999
REGION,ETLF00I00X,2056, 99999
REGION,ETLF00I00X,2057, 99999
REGION,ETLF00I00X,2058, 99999
REGION,ETLF00I00X,2059, 99999
REGION,ETLF00I00X,2060, 99999
REGION,ETLF00I00X,2061, 99999
REGION,ETLF00I00X,2062, 99999
REGION,ETLF00I00X,2063, 99999
REGION,ETLF00I00X,2064, 99999
REGION,ETLF00I00X,2065, 99999
REGION,ETLF00I00X,2066, 99999
REGION,ETLF00I00X,2067, 99999
REGION,ETLF00I00X,2068, 99999
REGION,ETLF00I00X,2069, 99999
REGION,ETLF00I00X,2070, 99999
REGION,ETHF00I00X,2015, 99999
REGION,ETHF00I00X,2016, 99999
REGION,ETHF00I00X,2017, 99999
REGION,ETHF00I00X,2018, 99999
REGION,ETHF00I00X,2019, 99999
REGION,ETHF00I00X,2020, 99999
REGION,ETHF00I00X,2021, 99999
REGION,ETHF00I00X,2022, 99999
REGION,ETHF00I00X,2023, 99999
REGION,ETHF00I00X,2024, 99999
REGION,ETHF00I00X,2025, 99999
REGION,ETHF00I00X,2026, 99999
REGION,ETHF00I00X,2027, 99999
REGION,ETHF00I00X,2028, 99999
REGION,ETHF00I00X,2029, 99999
REGION,ETHF00I00X,2030, 99999
REGION,ETHF00I00X,2031, 99999
REGION,ETHF00I00X,2032, 99999
REGION,ETHF00I00X,2033, 99999
REGION,ETHF00I00X,2034, 99999
REGION,ETHF00I00X,2035, 99999
REGION,ETHF00I00X,2036, 99999
REGION,ETHF00I00X,2037, 99999
REGION,ETHF00I00X,2038, 99999
REGION,ETHF00I00X,2039, 99999
REGION,ETHF00I00X,2040, 99999
REGION,ETHF00I00X,2041, 99999
REGION,ETHF00I00X,2042, 99999
REGION,ETHF00I00X,2043, 99999
REGION,ETHF00I00X,2044, 99999
REGION,ETHF00I00X,2045, 99999
REGION,ETHF00I00X,2046, 99999
REGION,ETHF00I00X,2047, 99999
REGION,ETHF00I00X,2048, 99999
REGION,ETHF00I00X,2049, 99999
REGION,ETHF00I00X,2050, 99999
REGION,ETHF00I00X,2051, 99999
REGION,ETHF00I00X,2052, 99999
REGION,ETHF00I00X,2053, 99999
REGION,ETHF00I00X,2054, 99999
REGION,ETHF00I00X,2055, 99999
REGION,ETHF00I00X,2056, 99999
REGION,ETHF00I00X,2057, 99999
REGION,ETHF00I00X,2058, 99999
REGION,ETHF00I00X,2059, 99999
REGION,ETHF00I00X,2060, 99999
REGION,ETHF00I00X,2061, 99999
REGION,ETHF00I00X,2062, 99999
REGION,ETHF00I00X,2063, 99999
REGION,ETHF00I00X,2064, 99999
REGION,ETHF00I00X,2065, 99999
REGION,ETHF00I00X,2066, 99999
REGION,ETHF00I00X,2067, 99999
REGION,ETHF00I00X,2068, 99999
REGION,ETHF00I00X,2069, 99999
REGION,ETHF00I00X,2070, 99999
REGION,ETCR00I00X,2015, 99999
REGION,ETCR00I00X,2016, 99999
REGION,ETCR00I00X,2017, 99999
REGION,ETCR00I00X,2018, 99999
REGION,ETCR00I00X,2019, 99999
REGION,ETCR00I00X,2020, 99999
REGION,ETCR00I00X,2021, 99999
REGION,ETCR00I00X,2022, 99999
REGION,ETCR00I00X,2023, 99999
REGION,ETCR00I00X,2024, 99999
REGION,ETCR00I00X,2025, 99999
REGION,ETCR00I00X,2026, 99999
REGION,ETCR00I00X,2027, 99999
REGION,ETCR00I00X,2028, 99999
REGION,ETCR00I00X,2029, 99999
REGION,ETCR00I00X,2030, 99999
REGION,ETCR00I00X,2031, 99999
REGION,ETCR00I00X,2032, 99999
REGION,ETCR00I00X,2033, 99999
REGION,ETCR00I00X,2034, 99999
REGION,ETCR00I00X,2035, 99999
REGION,ETCR00I00X,2036, 99999
REGION,ETCR00I00X,2037, 99999
REGION,ETCR00I00X,2038, 99999
REGION,ETCR00I00X,2039, 99999
REGION,ETCR00I00X,2040, 99999
REGION,ETCR00I00X,2041, 99999
REGION,ETCR00I00X,2042, 99999
REGION,ETCR00I00X,2043, 99999
REGION,ETCR00I00X,2044, 99999
REGION,ETCR00I00X,2045, 99999
REGION,ETCR00I00X,2046, 99999
REGION,ETCR00I00X,2047, 99999
REGION,ETCR00I00X,2048, 99999
REGION,ETCR00I00X,2049, 99999
REGION,ETCR00I00X,2050, 99999
REGION,ETCR00I00X,2051, 99999
REGION,ETCR00I00X,2052, 99999
REGION,ETCR00I00X,2053, 99999
REGION,ETCR00I00X,2054, 99999
REGION,ETCR00I00X,2055, 99999
REGION,ETCR00I00X,2056, 99999
REGION,ETCR00I00X,2057, 99999
REGION,ETCR00I00X,2058, 99999
REGION,ETCR00I00X,2059, 99999
REGION,ETCR00I00X,2060, 99999
REGION,ETCR00I00X,2061, 99999
REGION,ETCR00I00X,2062, 99999
REGION,ETCR00I00X,2063, 99999
REGION,ETCR00I00X,2064, 99999
REGION,ETCR00I00X,2065, 99999
REGION,ETCR00I00X,2066, 99999
REGION,ETCR00I00X,2067, 99999
REGION,ETCR00I00X,2068, 99999
REGION,ETCR00I00X,2069, 99999
REGION,ETCR00I00X,2070, 99999
REGION,ETCR00X00X,2015, 99999
REGION,ETCR00X00X,2016, 99999
REGION,ETCR00X00X,2017, 99999
REGION,ETCR00X00X,2018, 99999
REGION,ETCR00X00X,2019, 99999
REGION,ETCR00X00X,2020, 99999
REGION,ETCR00X00X,2021, 99999
REGION,ETCR00X00X,2022, 99999
REGION,ETCR00X00X,2023, 99999
REGION,ETCR00X00X,2024, 99999
REGION,ETCR00X00X,2025, 99999
REGION,ETCR00X00X,2026, 99999
REGION,ETCR00X00X,2027, 99999
REGION,ETCR00X00X,2028, 99999
REGION,ETCR00X00X,2029, 99999
REGION,ETCR00X00X,2030, 99999
REGION,ETCR00X00X,2031, 99999
REGION,ETCR00X00X,2032, 99999
REGION,ETCR00X00X,2033, 99999
REGION,ETCR00X00X,2034, 99999
REGION,ETCR00X00X,2035, 99999
REGION,ETCR00X00X,2036, 99999
REGION,ETCR00X00X,2037, 99999
REGION,ETCR00X00X,2038, 99999
REGION,ETCR00X00X,2039, 99999
REGION,ETCR00X00X,2040, 99999
REGION,ETCR00X00X,2041, 99999
REGION,ETCR00X00X,2042, 99999
REGION,ETCR00X00X,2043, 99999
REGION,ETCR00X00X,2044, 99999
REGION,ETCR00X00X,2045, 99999
REGION,ETCR00X00X,2046, 99999
REGION,ETCR00X00X,2047, 99999
REGION,ETCR00X00X,2048, 99999
REGION,ETCR00X00X,2049, 99999
REGION,ETCR00X00X,2050, 99999
REGION,ETCR00X00X,2051, 99999
REGION,ETCR00X00X,2052, 99999
REGION,ETCR00X00X,2053, 99999
REGION,ETCR00X00X,2054, 99999
REGION,ETCR00X00X,2055, 99999
REGION,ETCR00X00X,2056, 99999
REGION,ETCR00X00X,2057, 99999
REGION,ETCR00X00X,2058, 99999
REGION,ETCR00X00X,2059, 99999
REGION,ETCR00X00X,2060, 99999
REGION,ETCR00X00X,2061, 99999
REGION,ETCR00X00X,2062, 99999
REGION,ETCR00X00X,2063, 99999
REGION,ETCR00X00X,2064, 99999
REGION,ETCR00X00X,2065, 99999
REGION,ETCR00X00X,2066, 99999
REGION,ETCR00X00X,2067, 99999
REGION,ETCR00X00X,2068, 99999
REGION,ETCR00X00X,2069, 99999
REGION,ETCR00X00X,2070, 99999
REGION,ETCRUDRE1X,2015, 9
REGION,ETCRUDRE1X,2016, 999999
REGION,ETCRUDRE1X,2017, 999999
REGION,ETCRUDRE1X,2018, 999999
REGION,ETCRUDRE1X,2020, 999999
REGION,ETCRUDRE1X,2022, 999999
REGION,ETCRUDRE1X,2024, 999999
REGION,ETCRUDRE1X,2025, 999999
REGION,ETCRUDRE1X,2027, 999999
REGION,ETCRUDRE1X,2033, 999999
REGION,ETCRUDRE1X,2047, 999999
REGION,ETCRUDRE1X,2050, 9
REGION,ETCRUDRE1X,2051, 999999
REGION,ETCRUDRE1X,2052, 999999
REGION,ETCRUDRE1X,2054, 999999
REGION,ETCRUDRE1X,2056, 999999
REGION,ETCRUDRE1X,2058, 999999
REGION,ETCRUDRE1X,2061, 999999
REGION,ETCRUDRE1X,2062, 999999
REGION,ETCRUDRE1X,2066, 999999
REGION,ETCRUDRE2X,2015, 999999
REGION,ETCRUDRE2X,2016, 999999
REGION,ETCRUDRE2X,2019, 999999
REGION,ETCRUDRE2X,2022, 999999
REGION,ETCRUDRE2X,2024, 999999
REGION,ETCRUDRE2X,2025, 999999
REGION,ETCRUDRE2X,2026, 999999
REGION,ETCRUDRE2X,2028, 999999
REGION,ETCRUDRE2X,2032, 999999
REGION,ETCRUDRE2X,2033, 9
REGION,ETCRUDRE2X,2047, 999999
REGION,ETCRUDRE2X,2050, 999999
REGION,ETCRUDRE2X,2052, 999999
REGION,ETCRUDRE2X,2055, 999999
REGION,ETCRUDRE2X,2057, 999999
REGION,ETCRUDRE2X,2059, 999999
REGION,ETCRUDRE2X,2061, 999999
REGION,ETCRUDRE2X,2062, 999999
REGION,ETCRUDRE2X,2066, 999999
REGION,ETNG00X00X,2015, 99999
REGION,ETNG00X00X,2016, 99999
REGION,ETNG00X00X,2017, 99999
REGION,ETNG00X00X,2018, 99999
REGION,ETNG00X00X,2019, 99999
REGION,ETNG00X00X,2020, 99999
REGION,ETNG00X00X,2021, 99999
REGION,ETNG00X00X,2022, 99999
REGION,ETNG00X00X,2023, 99999
REGION,ETNG00X00X,2024, 99999
REGION,ETNG00X00X,2025, 99999
REGION,ETNG00X00X,2026, 99999
REGION,ETNG00X00X,2027, 99999
REGION,ETNG00X00X,2028, 99999
REGION,ETNG00X00X,2029, 99999
REGION,ETNG00X00X,2030, 99999
REGION,ETNG00X00X,2031, 99999
REGION,ETNG00X00X,2032, 99999
REGION,ETNG00X00X,2033, 99999
REGION,ETNG00X00X,2034, 99999
REGION,ETNG00X00X,2035, 99999
REGION,ETNG00X00X,2036, 99999
REGION,ETNG00X00X,2037, 99999
REGION,ETNG00X00X,2038, 99999
REGION,ETNG00X00X,2039, 99999
REGION,ETNG00X00X,2040, 99999
REGION,ETNG00X00X,2041, 99999
REGION,ETNG00X00X,2042, 99999
REGION,ETNG00X00X,2043, 99999
REGION,ETNG00X00X,2044, 99999
REGION,ETNG00X00X,2045, 99999
REGION,ETNG00X00X,2046, 99999
REGION,ETNG00X00X,2047, 99999
REGION,ETNG00X00X,2048, 99999
REGION,ETNG00X00X,2049, 99999
REGION,ETNG00X00X,2050, 99999
REGION,ETNG00X00X,2051, 99999
REGION,ETNG00X00X,2052, 99999
REGION,ETNG00X00X,2053, 99999
REGION,ETNG00X00X,2054, 99999
REGION,ETNG00X00X,2055, 99999
REGION,ETNG00X00X,2056, 99999
REGION,ETNG00X00X,2057, 99999
REGION,ETNG00X00X,2058, 99999
REGION,ETNG00X00X,2059, 99999
REGION,ETNG00X00X,2060, 99999
REGION,ETNG00X00X,2061, 99999
REGION,ETNG00X00X,2062, 99999
REGION,ETNG00X00X,2063, 99999
REGION,ETNG00X00X,2064, 99999
REGION,ETNG00X00X,2065, 99999
REGION,ETNG00X00X,2066, 99999
REGION,ETNG00X00X,2067, 99999
REGION,ETNG00X00X,2068, 99999
REGION,ETNG00X00X,2069, 99999
REGION,ETNG00X00X,2070, 99999
REGION,ETSOLAR00X,2015, 99999
REGION,ETSOLAR00X,2016, 99999
REGION,ETSOLAR00X,2017, 99999
REGION,ETSOLAR00X,2018, 99999
REGION,ETSOLAR00X,2019, 99999
REGION,ETSOLAR00X,2020, 99999
REGION,ETSOLAR00X,2021, 99999
REGION,ETSOLAR00X,2022, 99999
REGION,ETSOLAR00X,2023, 99999
REGION,ETSOLAR00X,2024, 99999
REGION,ETSOLAR00X,2025, 99999
REGION,ETSOLAR00X,2026, 99999
REGION,ETSOLAR00X,2027, 99999
REGION,ETSOLAR00X,2028, 99999
REGION,ETSOLAR00X,2029, 99999
REGION,ETSOLAR00X,2030, 99999
REGION,ETSOLAR00X,2031, 99999
REGION,ETSOLAR00X,2032, 99999
REGION,ETSOLAR00X,2033, 99999
REGION,ETSOLAR00X,2034, 99999
REGION,ETSOLAR00X,2035, 99999
REGION,ETSOLAR00X,2036, 99999
REGION,ETSOLAR00X,2037, 99999
REGION,ETSOLAR00X,2038, 99999
REGION,ETSOLAR00X,2039, 99999
REGION,ETSOLAR00X,2040, 99999
REGION,ETSOLAR00X,2041, 99999
REGION,ETSOLAR00X,2042, 99999
REGION,ETSOLAR00X,2043, 99999
REGION,ETSOLAR00X,2044, 99999
REGION,ETSOLAR00X,2045, 99999
REGION,ETSOLAR00X,2046, 99999
REGION,ETSOLAR00X,2047, 99999
REGION,ETSOLAR00X,2048, 99999
REGION,ETSOLAR00X,2049, 99999
REGION,ETSOLAR00X,2050, 99999
REGION,ETSOLAR00X,2051, 99999
REGION,ETSOLAR00X,2052, 99999
REGION,ETSOLAR00X,2053, 99999
REGION,ETSOLAR00X,2054, 99999
REGION,ETSOLAR00X,2055, 99999
REGION,ETSOLAR00X,2056, 99999
REGION,ETSOLAR00X,2057, 99999
REGION,ETSOLAR00X,2058, 99999
REGION,ETSOLAR00X,2059, 99999
REGION,ETSOLAR00X,2060, 99999
REGION,ETSOLAR00X,2061, 99999
REGION,ETSOLAR00X,2062, 99999
REGION,ETSOLAR00X,2063, 99999
REGION,ETSOLAR00X,2064, 99999
REGION,ETSOLAR00X,2065, 99999
REGION,ETSOLAR00X,2066, 99999
REGION,ETSOLAR00X,2067, 99999
REGION,ETSOLAR00X,2068, 99999
REGION,ETSOLAR00X,2069, 99999
REGION,ETSOLAR00X,2070, 99999
REGION,ETWIND000X,2015, 99999
REGION,ETWIND000X,2016, 99999
REGION,ETWIND000X,2017, 99999
REGION,ETWIND000X,2018, 99999
REGION,ETWIND000X,2019, 99999
REGION,ETWIND000X,2020, 99999
REGION,ETWIND000X,2021, 99999
REGION,ETWIND000X,2022, 99999
REGION,ETWIND000X,2023, 99999
REGION,ETWIND000X,2024, 99999
REGION,ETWIND000X,2025, 99999
REGION,ETWIND000X,2026, 99999
REGION,ETWIND000X,2027, 99999
REGION,ETWIND000X,2028, 99999
REGION,ETWIND000X,2029, 99999
REGION,ETWIND000X,2030, 99999
REGION,ETWIND000X,2031, 99999
REGION,ETWIND000X,2032, 99999
REGION,ETWIND000X,2033, 99999
REGION,ETWIND000X,2034, 99999
REGION,ETWIND000X,2035, 99999
REGION,ETWIND000X,2036, 99999
REGION,ETWIND000X,2037, 99999
REGION,ETWIND000X,2038, 99999
REGION,ETWIND000X,2039, 99999
REGION,ETWIND000X,2040, 99999
REGION,ETWIND000X,2041, 99999
REGION,ETWIND000X,2042, 99999
REGION,ETWIND000X,2043, 99999
REGION,ETWIND000X,2044, 99999
REGION,ETWIND000X,2045, 99999
REGION,ETWIND000X,2046, 99999
REGION,ETWIND000X,2047, 99999
REGION,ETWIND000X,2048, 99999
REGION,ETWIND000X,2049, 99999
REGION,ETWIND000X,2050, 99999
REGION,ETWIND000X,2051, 99999
REGION,ETWIND000X,2052, 99999
REGION,ETWIND000X,2053, 99999
REGION,ETWIND000X,2054, 99999
REGION,ETWIND000X,2055, 99999
REGION,ETWIND000X,2056, 99999
REGION,ETWIND000X,2057, 99999
REGION,ETWIND000X,2058, 99999
REGION,ETWIND000X,2059, 99999
REGION,ETWIND000X,2060, 99999
REGION,ETWIND000X,2061, 99999
REGION,ETWIND000X,2062, 99999
REGION,ETWIND000X,2063, 99999
REGION,ETWIND000X,2064, 99999
REGION,ETWIND000X,2065, 99999
REGION,ETWIND000X,2066, 99999
REGION,ETWIND000X,2067, 99999
REGION,ETWIND000X,2068, 99999
REGION,ETWIND000X,2069, 99999
REGION,ETWIND000X,2070, 99999
REGION,ETUR00I00X,2015, 99999
REGION,ETUR00I00X,2016, 99999
REGION,ETUR00I00X,2017, 99999
REGION,ETUR00I00X,2018, 99999
REGION,ETUR00I00X,2019, 99999
REGION,ETUR00I00X,2020, 99999
REGION,ETUR00I00X,2021, 99999
REGION,ETUR00I00X,2022, 99999
REGION,ETUR00I00X,2023, 99999
REGION,ETUR00I00X,2024, 99999
REGION,ETUR00I00X,2025, 99999
REGION,ETUR00I00X,2026, 99999
REGION,ETUR00I00X,2027, 99999
REGION,ETUR00I00X,2028, 99999
REGION,ETUR00I00X,2029, 99999
REGION,ETUR00I00X,2030, 99999
REGION,ETUR00I00X,2031, 99999
REGION,ETUR00I00X,2032, 99999
REGION,ETUR00I00X,2033, 99999
REGION,ETUR00I00X,2034, 99999
REGION,ETUR00I00X,2035, 99999
REGION,ETUR00I00X,2036, 99999
REGION,ETUR00I00X,2037, 99999
REGION,ETUR00I00X,2038, 99999
REGION,ETUR00I00X,2039, 99999
REGION,ETUR00I00X,2040, 99999
REGION,ETUR00I00X,2041, 99999
REGION,ETUR00I00X,2042, 99999
REGION,ETUR00I00X,2043, 99999
REGION,ETUR00I00X,2044, 99999
REGION,ETUR00I00X,2045, 99999
REGION,ETUR00I00X,2046, 99999
REGION,ETUR00I00X,2047, 99999
REGION,ETUR00I00X,2048, 99999
REGION,ETUR00I00X,2049, 99999
REGION,ETUR00I00X,2050, 99999
REGION,ETUR00I00X,2051, 99999
REGION,ETUR00I00X,2052, 99999
REGION,ETUR00I00X,2053, 99999
REGION,ETUR00I00X,2054, 99999
REGION,ETUR00I00X,2055, 99999
REGION,ETUR00I00X,2056, 99999
REGION,ETUR00I00X,2057, 99999
REGION,ETUR00I00X,2058, 99999
REGION,ETUR00I00X,2059, 99999
REGION,ETUR00I00X,2060, 99999
REGION,ETUR00I00X,2061, 99999
REGION,ETUR00I00X,2062, 99999
REGION,ETUR00I00X,2063, 99999
REGION,ETUR00I00X,2064, 99999
REGION,ETUR00I00X,2065, 99999
REGION,ETUR00I00X,2066, 99999
REGION,ETUR00I00X,2067, 99999
REGION,ETUR00I00X,2068, 99999
REGION,ETUR00I00X,2069, 99999
REGION,ETUR00I00X,2070, 99999
REGION,ETETHANOLX,2015, 99999
REGION,ETETHANOLX,2016, 99999
